country_name,country_code,indicator_name,value,year
Niger,NER,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",20.8,2018-01-01 00:00:00
Niger,NER,"Mortality rate, adult, female (per 1,000 female adults)",343.365,1984-01-01 00:00:00
Niger,NER,"Mortality rate, adult, female (per 1,000 female adults)",218.743,2019-01-01 00:00:00
Niger,NER,"Mortality rate, adult, male (per 1,000 male adults)",278.422,2011-01-01 00:00:00
Niger,NER,"Mortality rate, infant (per 1,000 live births)",86.3,2003-01-01 00:00:00
Niger,NER,"Mortality rate, infant, male (per 1,000 live births)",113.4,1997-01-01 00:00:00
Niger,NER,"Mortality rate, under-5, male (per 1,000)",163.8,2006-01-01 00:00:00
Niger,NER,"People practicing open defecation, urban (% of urban population)",19.093508,2005-01-01 00:00:00
Niger,NER,"People using at least basic drinking water services, rural (% of rural population)",33.157974,2008-01-01 00:00:00
Niger,NER,"People using at least basic drinking water services, rural (% of rural population)",34.542592,2010-01-01 00:00:00
Niger,NER,"People using at least basic drinking water services, rural (% of rural population)",36.849522,2014-01-01 00:00:00
Niger,NER,"People using safely managed sanitation services, rural (% of rural population)",2.461167,2000-01-01 00:00:00
Niger,NER,"People with basic handwashing facilities including soap and water, rural (% of rural population)",8.706172,2010-01-01 00:00:00
Niger,NER,"People with basic handwashing facilities including soap and water, urban (% of urban population)",34.241891,2013-01-01 00:00:00
Niger,NER,Population ages 0-14 (% of total population),48.614915,1962-01-01 00:00:00
Niger,NER,"Population ages 0-14, male (% of male population)",50.446386,1991-01-01 00:00:00
Niger,NER,"Population ages 05-09, female (% of female population)",16.180067,2012-01-01 00:00:00
Niger,NER,"Population ages 15-19, female (% of female population)",9.981728,1970-01-01 00:00:00
Niger,NER,"Population ages 15-19, male (% of male population)",9.168848,1978-01-01 00:00:00
Niger,NER,Population ages 15-64 (% of total population),49.490193,1973-01-01 00:00:00
Niger,NER,"Population ages 20-24, female (% of female population)",8.475518,1996-01-01 00:00:00
Niger,NER,"Population ages 25-29, male (% of male population)",6.447189,1976-01-01 00:00:00
Niger,NER,"Population ages 25-29, male (% of male population)",6.829109,1991-01-01 00:00:00
Niger,NER,"Population ages 30-34, female (% of female population)",6.410559,1978-01-01 00:00:00
Niger,NER,"Population ages 30-34, female (% of female population)",5.594589,2010-01-01 00:00:00
Niger,NER,"Population ages 30-34, male (% of male population)",5.418208,1961-01-01 00:00:00
Niger,NER,"Population ages 30-34, male (% of male population)",5.279018,2007-01-01 00:00:00
Niger,NER,"Population ages 35-39, female (% of female population)",4.539288,2012-01-01 00:00:00
Niger,NER,"Population ages 40-44, male (% of male population)",4.187545,1983-01-01 00:00:00
Niger,NER,"Population ages 45-49, female (% of female population)",3.266607,1971-01-01 00:00:00
Niger,NER,"Population ages 45-49, female (% of female population)",3.050659,2016-01-01 00:00:00
Niger,NER,"Population ages 45-49, male (% of male population)",3.392825,1993-01-01 00:00:00
Niger,NER,"Population ages 50-54, male (% of male population)",2.31267,1971-01-01 00:00:00
Niger,NER,"Population ages 55-59, female (% of female population)",2.333056,2000-01-01 00:00:00
Niger,NER,"Population ages 55-59, male (% of male population)",1.826817,1962-01-01 00:00:00
Niger,NER,"Population ages 60-64, female (% of female population)",1.689052,1998-01-01 00:00:00
Niger,NER,"Population ages 60-64, male (% of male population)",1.277182,1966-01-01 00:00:00
Niger,NER,"Population ages 60-64, male (% of male population)",1.596879,2006-01-01 00:00:00
Niger,NER,"Population ages 60-64, male (% of male population)",1.540301,2019-01-01 00:00:00
Niger,NER,Population ages 65 and above (% of total population),1.848774,1977-01-01 00:00:00
Niger,NER,Population ages 65 and above (% of total population),2.325228,1991-01-01 00:00:00
Niger,NER,Population ages 65 and above (% of total population),2.590761,2017-01-01 00:00:00
Niger,NER,"Population ages 65 and above, female (% of female population)",1.296273,1960-01-01 00:00:00
Niger,NER,"Population ages 65 and above, male (% of male population)",2.355703,2013-01-01 00:00:00
Niger,NER,"Population ages 65 and above, male (% of male population)",2.376215,2014-01-01 00:00:00
Niger,NER,"Population ages 65-69, female (% of female population)",1.08468,1976-01-01 00:00:00
Niger,NER,"Population ages 65-69, female (% of female population)",1.197269,1999-01-01 00:00:00
Niger,NER,"Population ages 65-69, male (% of male population)",0.833239,1971-01-01 00:00:00
Niger,NER,"Population ages 65-69, male (% of male population)",0.874183,1975-01-01 00:00:00
Niger,NER,"Population ages 65-69, male (% of male population)",1.084201,1990-01-01 00:00:00
Niger,NER,"Population ages 65-69, male (% of male population)",1.052259,2007-01-01 00:00:00
Niger,NER,"Population ages 70-74, female (% of female population)",0.564391,1973-01-01 00:00:00
Niger,NER,"Population ages 70-74, female (% of female population)",0.617334,1978-01-01 00:00:00
Niger,NER,"Population ages 70-74, male (% of male population)",0.683819,2013-01-01 00:00:00
Niger,NER,"Population ages 75-79, female (% of female population)",0.267353,1974-01-01 00:00:00
Niger,NER,"Population ages 75-79, female (% of female population)",0.300491,1982-01-01 00:00:00
Niger,NER,"Population ages 75-79, female (% of female population)",0.416765,1998-01-01 00:00:00
Niger,NER,"Population ages 75-79, female (% of female population)",0.420224,2009-01-01 00:00:00
Niger,NER,"Population ages 75-79, male (% of male population)",0.093501,1963-01-01 00:00:00
Niger,NER,"Population ages 75-79, male (% of male population)",0.155413,1974-01-01 00:00:00
Niger,NER,"Population ages 75-79, male (% of male population)",0.375773,2004-01-01 00:00:00
Niger,NER,"Population ages 75-79, male (% of male population)",0.35441,2009-01-01 00:00:00
Niger,NER,"Population ages 80 and older, female (% of female population)",0.041116,1970-01-01 00:00:00
Niger,NER,"Population ages 80 and older, female (% of female population)",0.07459,1974-01-01 00:00:00
Niger,NER,Population growth (annual %),2.885123,1985-01-01 00:00:00
Niger,NER,Population growth (annual %),3.876414,2011-01-01 00:00:00
Niger,NER,"Population, male (% of total population)",49.066177,1983-01-01 00:00:00
Niger,NER,"Population, male (% of total population)",48.873918,1988-01-01 00:00:00
Niger,NER,Prevalence of anemia among children (% of children ages 6-59 months),78.5,2009-01-01 00:00:00
Niger,NER,Prevalence of anemia among children (% of children ages 6-59 months),77.1,2011-01-01 00:00:00
Niger,NER,Prevalence of anemia among non-pregnant women (% of women ages 15-49),48.1,2014-01-01 00:00:00
Niger,NER,Prevalence of anemia among women of reproductive age (% of women ages 15-49),49.4,2016-01-01 00:00:00
Niger,NER,Prevalence of anemia among women of reproductive age (% of women ages 15-49),49.5,2019-01-01 00:00:00
Niger,NER,"Prevalence of HIV, female (% ages 15-24)",0.1,1991-01-01 00:00:00
Niger,NER,"Prevalence of HIV, total (% of population ages 15-49)",0.2,1990-01-01 00:00:00
Niger,NER,Prevalence of overweight (% of adults),16.5,2004-01-01 00:00:00
Niger,NER,"Prevalence of overweight (modeled estimate, % of children under 5)",0.9,2008-01-01 00:00:00
Niger,NER,"Prevalence of overweight, female (% of female adults)",10.5,1978-01-01 00:00:00
Niger,NER,"Prevalence of overweight, female (% of female adults)",16.8,1994-01-01 00:00:00
Niger,NER,"Prevalence of overweight, male (% of children under 5)",0.9,2012-01-01 00:00:00
Niger,NER,"Prevalence of overweight, male (% of children under 5)",0.6,2013-01-01 00:00:00
Niger,NER,"Prevalence of severe wasting, weight for height, female (% of children under 5)",1.8,2012-01-01 00:00:00
Niger,NER,"Prevalence of stunting, height for age (% of children under 5)",47.4,2010-01-01 00:00:00
Niger,NER,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",51.6,2003-01-01 00:00:00
Niger,NER,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",48.3,2012-01-01 00:00:00
Niger,NER,"Prevalence of stunting, height for age, female (% of children under 5)",44.5,2019-01-01 00:00:00
Niger,NER,"Prevalence of stunting, height for age, male (% of children under 5)",44.6,2014-01-01 00:00:00
Niger,NER,"Prevalence of wasting, weight for height, male (% of children under 5)",15.4,2008-01-01 00:00:00
Niger,NER,"Primary completion rate, female (% of relevant age group)",13.78738,1984-01-01 00:00:00
Niger,NER,"Primary completion rate, male (% of relevant age group)",77.990578,2016-01-01 00:00:00
Niger,NER,"Primary completion rate, total (% of relevant age group)",6.47947,1974-01-01 00:00:00
Niger,NER,"Primary completion rate, total (% of relevant age group)",8.40382,1977-01-01 00:00:00
Niger,NER,"Primary completion rate, total (% of relevant age group)",14.86905,1989-01-01 00:00:00
Niger,NER,Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%),1.862505,2011-01-01 00:00:00
Niger,NER,Rural population growth (annual %),2.173544,1975-01-01 00:00:00
Niger,NER,Rural population growth (annual %),2.621827,1983-01-01 00:00:00
Niger,NER,"School enrollment, primary (% gross)",21.514879,1980-01-01 00:00:00
Niger,NER,"School enrollment, primary, female (% gross)",16.87442,1984-01-01 00:00:00
Niger,NER,"School enrollment, primary, female (% gross)",20.08602,1993-01-01 00:00:00
Niger,NER,"School enrollment, primary, female (% net)",44.77694,2009-01-01 00:00:00
Niger,NER,"School enrollment, primary, male (% gross)",32.882549,1992-01-01 00:00:00
Niger,NER,"School enrollment, secondary, female (% gross)",4.99669,2000-01-01 00:00:00
Niger,NER,"School enrollment, secondary, female (% gross)",8.12429,2007-01-01 00:00:00
Niger,NER,"School enrollment, secondary, male (% gross)",1.87801,1973-01-01 00:00:00
Niger,NER,"School enrollment, tertiary (% gross)",0.71448,1990-01-01 00:00:00
Niger,NER,"School enrollment, tertiary, female (% gross)",2.82232,2020-01-01 00:00:00
Niger,NER,"Suicide mortality rate (per 100,000 population)",5.4,2015-01-01 00:00:00
Niger,NER,"Survival to age 65, female (% of cohort)",34.341167,1981-01-01 00:00:00
Niger,NER,"Survival to age 65, female (% of cohort)",46.084861,1996-01-01 00:00:00
Niger,NER,"Survival to age 65, male (% of cohort)",23.296175,1962-01-01 00:00:00
Niger,NER,"Survival to age 65, male (% of cohort)",23.435673,1963-01-01 00:00:00
Niger,NER,"Unemployment, male (% of male labor force)",0.54,2018-01-01 00:00:00
Niger,NER,"Unemployment, total (% of total labor force)",1.41,1992-01-01 00:00:00
Niger,NER,"Unemployment, total (% of total labor force)",3.1,2005-01-01 00:00:00
Niger,NER,Urban population (% of total population),10.296,1973-01-01 00:00:00
Niger,NER,Urban population (% of total population),10.845,1974-01-01 00:00:00
Niger,NER,Urban population (% of total population),16.103,1999-01-01 00:00:00
Niger,NER,Use of insecticide-treated bed nets (% of under-5 population),20.1,2012-01-01 00:00:00
Niger,NER,Women who were first married by age 15 (% of women ages 20-24),50.3,1992-01-01 00:00:00
Nigeria,NGA,"Age dependency ratio, young",76.769253,1966-01-01 00:00:00
Nigeria,NGA,"Age dependency ratio, young",83.389197,2013-01-01 00:00:00
Nigeria,NGA,"Cause of death, by non-communicable diseases (% of total)",20.530289,2000-01-01 00:00:00
Nigeria,NGA,"Death rate, crude (per 1,000 people)",25.941,1961-01-01 00:00:00
Nigeria,NGA,Domestic general government health expenditure (% of current health expenditure),18.399309,2003-01-01 00:00:00
Nigeria,NGA,Domestic general government health expenditure (% of general government expenditure),4.435869,2018-01-01 00:00:00
Nigeria,NGA,Domestic general government health expenditure per capita (current US$),13.943094,2005-01-01 00:00:00
Nigeria,NGA,Domestic private health expenditure per capita (current US$),72.020409,2015-01-01 00:00:00
Nigeria,NGA,External health expenditure channeled through government (% of external health expenditure),65.420727,2005-01-01 00:00:00
Nigeria,NGA,"Fertility rate, total (births per woman)",6.625,1987-01-01 00:00:00
Nigeria,NGA,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",0.9,2014-01-01 00:00:00
Nigeria,NGA,"Incidence of malaria (per 1,000 population at risk)",418.16652,2006-01-01 00:00:00
Nigeria,NGA,"Labor force, female (% of total labor force)",45.659459,1996-01-01 00:00:00
Nigeria,NGA,"Life expectancy at birth, female (years)",45.849,1978-01-01 00:00:00
Nigeria,NGA,"Life expectancy at birth, female (years)",47.049,1994-01-01 00:00:00
Nigeria,NGA,"Life expectancy at birth, female (years)",47.189,2000-01-01 00:00:00
Nigeria,NGA,"Life expectancy at birth, male (years)",46.449,2003-01-01 00:00:00
Nigeria,NGA,"Life expectancy at birth, male (years)",52.696,2016-01-01 00:00:00
Nigeria,NGA,"Life expectancy at birth, total (years)",46.51,2001-01-01 00:00:00
Nigeria,NGA,Lifetime risk of maternal death (%),5.261993,2013-01-01 00:00:00
Nigeria,NGA,"Literacy rate, adult total (% of people ages 15 and above)",54.773178,2003-01-01 00:00:00
Nigeria,NGA,"Literacy rate, youth male (% of males ages 15-24)",78.127953,2003-01-01 00:00:00
Nigeria,NGA,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",21.4,2004-01-01 00:00:00
Nigeria,NGA,"Mortality rate attributed to household and ambient air pollution (per 100,000 population)",307.4,2016-01-01 00:00:00
Nigeria,NGA,"Mortality rate attributed to unintentional poisoning (per 100,000 population)",2.9,2005-01-01 00:00:00
Nigeria,NGA,"Mortality rate, adult, female (per 1,000 female adults)",448.541,1961-01-01 00:00:00
Nigeria,NGA,"Mortality rate, adult, female (per 1,000 female adults)",400.758,1972-01-01 00:00:00
Nigeria,NGA,"Mortality rate, adult, female (per 1,000 female adults)",389.439,2003-01-01 00:00:00
Nigeria,NGA,"Mortality rate, adult, female (per 1,000 female adults)",351.54,2012-01-01 00:00:00
Nigeria,NGA,"Mortality rate, adult, male (per 1,000 male adults)",482.556,1967-01-01 00:00:00
Nigeria,NGA,"Mortality rate, infant (per 1,000 live births)",188.3,1965-01-01 00:00:00
Nigeria,NGA,"Mortality rate, infant (per 1,000 live births)",175.6,1968-01-01 00:00:00
Nigeria,NGA,"Mortality rate, infant (per 1,000 live births)",119.8,1996-01-01 00:00:00
Nigeria,NGA,"Mortality rate, infant, female (per 1,000 live births)",100.9,2000-01-01 00:00:00
Nigeria,NGA,"Mortality rate, infant, male (per 1,000 live births)",133.5,1992-01-01 00:00:00
Nigeria,NGA,"Mortality rate, infant, male (per 1,000 live births)",103.6,2005-01-01 00:00:00
Nigeria,NGA,"Mortality rate, neonatal (per 1,000 live births)",51.2,1982-01-01 00:00:00
Nigeria,NGA,"Mortality rate, under-5 (per 1,000)",281.4,1970-01-01 00:00:00
Nigeria,NGA,"Mortality rate, under-5 (per 1,000)",208.3,1992-01-01 00:00:00
Nigeria,NGA,"Mortality rate, under-5, female (per 1,000)",174.1,2000-01-01 00:00:00
Nigeria,NGA,"Mortality rate, under-5, female (per 1,000)",163.1,2002-01-01 00:00:00
Nigeria,NGA,"Mortality rate, under-5, female (per 1,000)",124.1,2012-01-01 00:00:00
Nigeria,NGA,"Mortality rate, under-5, male (per 1,000)",216.2,1984-01-01 00:00:00
Nigeria,NGA,"Mortality rate, under-5, male (per 1,000)",219.2,1991-01-01 00:00:00
Nigeria,NGA,"Mortality rate, under-5, male (per 1,000)",131.7,2016-01-01 00:00:00
Nigeria,NGA,Out-of-pocket expenditure (% of current health expenditure),72.756935,2008-01-01 00:00:00
Nigeria,NGA,"People using at least basic sanitation services, rural (% of rural population)",31.493326,2014-01-01 00:00:00
Nigeria,NGA,People using safely managed drinking water services (% of population),17.932029,2010-01-01 00:00:00
Nigeria,NGA,People using safely managed sanitation services (% of population),27.620765,2015-01-01 00:00:00
Nigeria,NGA,"Physicians (per 1,000 people)",0.2648,2003-01-01 00:00:00
Nigeria,NGA,"Population ages 00-04, female (% of female population)",16.795349,1961-01-01 00:00:00
Nigeria,NGA,"Population ages 00-04, female (% of female population)",17.036989,1996-01-01 00:00:00
Nigeria,NGA,"Population ages 0-14, female (% of female population)",43.299367,2019-01-01 00:00:00
Nigeria,NGA,"Population ages 0-14, male (% of male population)",44.064274,2004-01-01 00:00:00
Nigeria,NGA,"Population ages 05-09, female (% of female population)",13.379776,1965-01-01 00:00:00
